station,district,datetime,timestamp_epoch,rainfall_t0,rainfall_t_minus_1,rainfall_t_minus_2,rainfall_t_minus_3,rainfall_t_minus_4,rainfall_rolling_3h_mean,rainfall_rolling_6h_sum,rainfall_delta_1h,rainfall_acceleration,latitude,longitude,district_flooded_area_pct,district_permanent_water_pct,district_mean_flood_duration,district_hist_event_density,live_report_corroboration,volunteer_verified_weight,target_risk_15m,target_risk_30m,target_risk_60m,target_class_15m,target_class_30m,target_class_60m
Vanapuram,tiruvannamalai,2026-05-05 00:00,1777939200.0,1.0,1.0,1.5,1.0,10.5,1.1666666666666667,16.0,0.0,0.5,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.046207269339999996,0.060358480896666664,0.16627635912,0,0,0
Lekkur,cuddalore,2026-05-05 00:00,1777939200.0,0.5,0.5,0.5,1.5,2.0,0.5,5.5,0.0,0.0,11.46611111,79.01861111,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.21479863536071428,0.27887190980000004,0,0,0
VaigaiDam,theni,2026-05-05 00:00,1777939200.0,0.5,2.5,0.5,0.5,1.5,1.1666666666666667,6.5,-2.0,-4.0,10.05194,77.58916,0.031762174,0.314606199,8.0,14,0.0,0.0,0.009702865219999999,0.022778342756666667,0.053270486959999995,0,0,0
Srivilliputhur_1,virudhunagar,2026-05-05 00:00,1777939200.0,5.0,4.0,30.0,0.5,0.5,13.0,41.0,1.0,27.0,9.516111,77.633611,1.858630308,0.022872843,6.0,14,0.0,0.0,0.15492557590666664,0.5872806322085715,0.40234521232,0,1,0
Sethiathope Anicut TARG,cuddalore,2026-05-05 00:00,1777939200.0,5.0,4.0,30.0,0.5,21.5,13.0,83.0,1.0,27.0,11.43222222,79.5425,5.871797745,0.689771711,4.0,30,0.0,0.0,0.27532059901666667,0.7277414925035715,0.8988719098000001,0,1,1
Palur,cuddalore,2026-05-05 00:00,1777939200.0,13.5,23.5,20.5,0.5,0.5,19.166666666666668,59.5,-10.0,-13.0,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.41240393235,0.561465302027381,0.7108719098,0,1,1
Panchapatti,karur,2026-05-05 00:00,1777939200.0,8.0,31.0,49.5,205.0,246.5,29.5,993.0,-23.0,-4.5,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,0.19166835592999998,0.6081368914421429,1.0,0,1,1
Palur,cuddalore,2026-05-05 00:30,1777941000.0,2.0,13.5,23.5,20.5,0.5,13.0,60.5,-11.5,-1.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.21115393235000002,0.4469414925035714,0.7188719098,0,0,1
Srivilliputhur_1,virudhunagar,2026-05-05 01:00,1777942800.0,2.0,5.0,4.0,30.0,0.5,3.6666666666666665,42.0,-3.0,-4.0,9.516111,77.633611,1.858630308,0.022872843,6.0,14,0.0,0.0,0.09075890923999999,0.13314729887523807,0.41034521232000004,0,0,0
Kilnatcipatu,tiruvannamalai,2026-05-05 01:00,1777942800.0,1.0,1.0,2.5,22.0,3.5,1.5,31.0,0.0,1.5,12.23916667,79.10666667,0.956908978,0.111931507,5.0,25,0.0,0.0,0.046207269339999996,0.07694895708714286,0.28627635912,0,0,0
Koppampatti_1,tiruchirappalli,2026-05-05 01:00,1777942800.0,0.5,1.5,6.5,0.5,3.0,2.8333333333333335,16.0,-1.0,4.0,11.3,78.496944,2.769716368,0.030082563,6.0,29,0.0,0.0,0.09184149104,0.19115912049904762,0.23878865472000002,0,0,0
Thammampatti_1,salem,2026-05-05 01:00,1777942800.0,0.5,4.5,4.0,1.5,0.5,3.0,22.0,-4.0,-4.5,11.44,78.485278,0.70281148,0.995995874,6.0,16,0.0,0.0,0.029834344399999997,0.08031268751428572,0.20411245919999998,0,0,0
Tirukoilur,kallakurichi,2026-05-05 01:00,1777942800.0,3.0,1.0,33.0,1.0,0.5,12.333333333333334,40.0,2.0,34.0,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.12713345783333335,0.6424977642976192,0.38840016600000005,0,1,0
Kiladayalam,viluppuram,2026-05-05 01:00,1777942800.0,0.5,0.5,0.5,0.5,0.5,0.5,3.5,0.0,0.0,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.09955406396071427,0.1311638282,0,0,0
KolidamL A(Coleroon),nagapattinam,2026-05-05 01:00,1777942800.0,13.0,10.5,3.5,2.0,0.5,9.0,30.0,2.5,-4.5,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.5107605320266666,0.46358570006285704,0.57879182048,1,0,1
Lekkur,cuddalore,2026-05-05 01:00,1777942800.0,1.5,0.5,0.5,0.5,1.5,0.8333333333333334,6.5,1.0,1.0,11.46611111,79.01861111,5.871797745,0.689771711,4.0,30,0.0,0.0,0.2140705990166667,0.23138911155119046,0.28687190980000005,0,0,0
Grand Anicut,tiruchirappalli,2026-05-05 01:00,1777942800.0,13.0,33.0,0.5,0.5,25.0,15.5,75.5,-20.0,-52.5,10.82861111,78.81805556,2.769716368,0.030082563,6.0,29,0.0,0.0,0.31059149104,0.3847972157371429,0.71478865472,0,0,1
Poondi Reservoir,tiruvallur,2026-05-05 01:00,1777942800.0,0.5,1.0,0.5,7.0,7.5,0.6666666666666666,24.0,-0.5,-1.0,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.13488095238095235,0.33199999999999996,0,0,0
Kothuvacheri,cuddalore,2026-05-05 01:00,1777942800.0,0.5,3.5,0.5,3.0,0.5,1.5,10.5,-3.0,-6.0,11.52027778,79.63527778,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.23337006393214285,0.3188719098,0,0,0
Elumalai_1,madurai,2026-05-05 01:00,1777942800.0,0.5,1.0,0.5,0.5,0.5,0.6666666666666666,3.5,-0.5,-1.0,9.863889,77.697778,1.012920862,0.009182441,7.0,21,0.0,0.0,0.03913762586,0.04783318255095238,0.06851683448000001,0,0,0
Thiruthuraipoondi_1,tiruvarur,2026-05-05 01:00,1777942800.0,17.0,0.5,0.5,1.0,0.5,6.0,20.0,16.5,16.5,10.538889,79.633056,3.5,1.2,2.0,3,0.0,0.0,0.595,0.40552857142857146,0.3,1,0,0
Vidur Anicut,viluppuram,2026-05-05 01:00,1777942800.0,0.5,0.5,4.0,0.5,3.5,1.6666666666666667,11.0,0.0,3.5,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.15762073062738097,0.1911638282,0,0,0
Valathi,viluppuram,2026-05-05 01:00,1777942800.0,0.5,0.5,1.0,37.0,2.0,0.6666666666666666,63.0,0.0,0.5,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.10784930205595236,0.6071638282,0,0,1
Sethiathope Anicut TARG,cuddalore,2026-05-05 01:00,1777942800.0,2.0,5.0,4.0,30.0,0.5,3.6666666666666665,63.0,-3.0,-4.0,11.43222222,79.5425,5.871797745,0.689771711,4.0,30,0.0,0.0,0.21115393235000002,0.27360815917023806,0.7388719098000001,0,0,1
Aravakuruchi,karur,2026-05-05 01:00,1777942800.0,0.5,0.5,2.0,0.5,13.5,1.0,17.5,0.0,1.5,10.773333,77.91,1.722278531,0.062914047,7.0,13,0.0,0.0,0.06041835593,0.09445117715642856,0.20889114123999997,0,0,0
Ellis Anicut,viluppuram,2026-05-05 01:00,1777942800.0,1.5,4.0,9.5,34.0,0.5,5.0,63.0,-2.5,3.0,11.90305556,79.40527778,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10362287114999998,0.21432549253214284,0.6071638282,0,0,1
Vanapuram,tiruvannamalai,2026-05-05 01:00,1777942800.0,0.5,1.0,1.0,1.5,1.0,0.8333333333333334,15.5,-0.5,-0.5,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04896800470619047,0.16227635912,0,0,0
Palur,cuddalore,2026-05-05 01:00,1777942800.0,3.0,2.0,13.5,23.5,20.5,6.166666666666667,63.0,1.0,12.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.2403205990166667,0.45003673059880955,0.7388719098000001,0,0,1
Panchapatti,karur,2026-05-05 01:00,1777942800.0,10.0,8.0,31.0,49.5,205.0,16.333333333333332,550.0,2.0,25.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,0.2500016892633333,0.6236130819183333,1.0,0,1,1
Palur,cuddalore,2026-05-05 01:30,1777944600.0,0.5,3.0,2.0,13.5,23.5,1.8333333333333333,63.0,-2.5,-3.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.23956054012261904,0.7388719098000001,0,0,1
Kiladayalam,viluppuram,2026-05-05 02:00,1777946400.0,1.5,0.5,0.5,0.5,0.5,0.8333333333333334,4.0,1.0,1.0,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.11528953781666665,0.11614454015119047,0.1351638282,0,0,0
Thiruthuraipoondi_1,tiruvarur,2026-05-05 02:00,1777946400.0,38.5,17.0,0.5,0.5,1.0,18.666666666666668,58.0,21.5,5.0,10.538889,79.633056,3.5,1.2,2.0,3,0.0,0.0,1.0,0.5211666666666667,0.604,1,1,1
Vidur Anicut,viluppuram,2026-05-05 02:00,1777946400.0,1.0,0.5,0.5,4.0,0.5,0.6666666666666666,10.0,0.5,0.5,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10070620448333331,0.10784930205595236,0.1831638282,0,0,0
Vanapuram,tiruvannamalai,2026-05-05 02:00,1777946400.0,1.5,0.5,1.0,1.0,1.5,1.0,6.5,1.0,1.5,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.06662393600666666,0.06766324280142857,0.09027635912,0,0,0
Kothuvacheri,cuddalore,2026-05-05 02:00,1777946400.0,9.0,0.5,3.5,0.5,3.0,4.333333333333333,17.0,8.5,11.5,11.52027778,79.63527778,5.871797745,0.689771711,4.0,30,0.0,0.0,0.4328205990166667,0.4055891115511905,0.3708719098,0,0,0
Grand Anicut,tiruchirappalli,2026-05-05 02:00,1777946400.0,1.0,13.0,33.0,0.5,0.5,15.666666666666666,73.0,-12.0,8.0,10.82861111,78.81805556,2.769716368,0.030082563,6.0,29,0.0,0.0,0.10059149104000001,0.47109245383238096,0.69478865472,0,0,1
Panchapatti,karur,2026-05-05 02:00,1777946400.0,21.5,10.0,8.0,31.0,49.5,13.166666666666666,325.0,11.5,9.5,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,0.5620850225966666,0.40360355810880955,1.0,1,0,1
Polur,tiruvannamalai,2026-05-05 02:00,1777946400.0,0.5,5.5,21.0,1.0,1.0,9.0,34.5,-5.0,10.5,12.50861111,79.12222222,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.30983467137285714,0.31427635912,0,0,0
Lekkur,cuddalore,2026-05-05 02:00,1777946400.0,1.0,1.5,0.5,0.5,0.5,1.0,5.5,-0.5,-1.5,11.46611111,79.01861111,5.871797745,0.689771711,4.0,30,0.0,0.0,0.19365393235,0.22408434964642857,0.27887190980000004,0,0,0
KolidamL A(Coleroon),nagapattinam,2026-05-05 02:00,1777946400.0,1.5,13.0,10.5,3.5,2.0,8.333333333333334,31.0,-11.5,-14.0,11.329167,79.720833,8.469795512,4.028133598,6.0,27,0.0,0.0,0.28034386535999994,0.4512047476819047,0.58679182048,0,0,1
Ellis Anicut,viluppuram,2026-05-05 02:00,1777946400.0,3.0,1.5,4.0,9.5,34.0,2.8333333333333335,52.5,1.5,4.0,11.90305556,79.40527778,2.579095705,0.250109562,6.0,25,0.0,0.0,0.14737287114999997,0.18448739729404762,0.5231638282,0,0,1
Gollapally,vellore,2026-05-05 02:00,1777946400.0,1.0,1.0,0.5,3.0,1.5,0.8333333333333334,13.0,0.0,-0.5,13.03194444,78.86444444,0.437957461,0.021681234,6.0,18,0.0,0.0,0.03063872383,0.030804701611190477,0.12151829843999999,0,0,0
Kilnatcipatu,tiruvannamalai,2026-05-05 02:00,1777946400.0,0.5,1.0,1.0,2.5,22.0,0.8333333333333334,30.5,-0.5,-0.5,12.23916667,79.10666667,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04896800470619047,0.28227635912,0,0,0
Palur,cuddalore,2026-05-05 02:00,1777946400.0,1.0,0.5,3.0,2.0,13.5,1.5,43.5,0.5,3.0,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.19948726568333336,0.26457006393214283,0.5828719098,0,0,1
Valathi,viluppuram,2026-05-05 02:00,1777946400.0,1.5,0.5,0.5,1.0,37.0,0.8333333333333334,42.5,1.0,1.0,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.11528953781666665,0.11614454015119047,0.44316382819999994,0,0,0
Mettur_1,salem,2026-05-05 02:00,1777946400.0,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.0,0.0,11.8075,77.800278,0.70281148,0.995995874,6.0,16,0.0,0.0,0.029834344399999997,0.03388411608571429,0.0521124592,0,0,0
Tirukoilur,kallakurichi,2026-05-05 02:00,1777946400.0,3.0,3.0,1.0,33.0,1.0,2.3333333333333335,41.5,0.0,-2.0,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.10380012450000001,0.10318347858333334,0.40040016600000006,0,0,0
Palur,cuddalore,2026-05-05 02:30,1777948200.0,1.5,1.0,0.5,3.0,2.0,1.0,21.5,0.5,0.0,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.20823726568333334,0.22408434964642857,0.40687190980000004,0,0,0
Gollapally,vellore,2026-05-05 02:30,1777948200.0,4.0,1.0,1.0,0.5,3.0,2.0,11.0,3.0,3.0,13.03194444,78.86444444,0.437957461,0.021681234,6.0,18,0.0,0.0,0.11813872383000001,0.08367136827785715,0.10551829843999999,0,0,0
Palur,cuddalore,2026-05-05 03:00,1777950000.0,1.5,1.5,1.0,0.5,3.0,1.3333333333333333,9.5,0.0,-0.5,11.74722222,79.63638889,5.871797745,0.689771711,4.0,30,0.0,0.0,0.20240393235,0.23027482583690476,0.3108719098,0,0,0
Valathi,viluppuram,2026-05-05 03:00,1777950000.0,1.0,1.5,0.5,0.5,1.0,1.0,41.5,-0.5,-1.5,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.09487287114999998,0.10883977824642856,0.4351638282,0,0,0
Panchapatti,karur,2026-05-05 03:00,1777950000.0,9.0,21.5,10.0,8.0,31.0,13.5,129.0,-12.5,-24.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,0.20916835593,0.31099403429928574,1.0,0,0,1
Tirukoilur,kallakurichi,2026-05-05 03:00,1777950000.0,1.0,3.0,3.0,1.0,33.0,2.3333333333333335,42.0,-2.0,-2.0,11.94638889,79.25027778,1.71000415,0.016931089,10.0,10,0.0,0.0,0.0688001245,0.10318347858333334,0.40440016600000006,0,0,0
Ellis Anicut,viluppuram,2026-05-05 03:00,1777950000.0,0.5,3.0,1.5,4.0,9.5,1.6666666666666667,52.5,-2.5,-4.0,11.90305556,79.40527778,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.12122073062738094,0.5231638282,0,0,1
Kilnatcipatu,tiruvannamalai,2026-05-05 03:00,1777950000.0,0.5,0.5,1.0,1.0,2.5,0.6666666666666666,27.5,0.0,0.5,12.23916667,79.10666667,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.05107276661095238,0.25827635911999997,0,0,0
Lekkur,cuddalore,2026-05-05 03:00,1777950000.0,0.5,1.0,1.5,0.5,0.5,1.0,4.5,-0.5,0.0,11.46611111,79.01861111,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.22408434964642857,0.27087190980000003,0,0,0
Vidur Anicut,viluppuram,2026-05-05 03:00,1777950000.0,1.5,1.0,0.5,0.5,4.0,1.0,8.0,0.5,0.0,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10945620448333332,0.10883977824642856,0.16716382819999998,0,0,0
Kothuvacheri,cuddalore,2026-05-05 03:00,1777950000.0,0.5,9.0,0.5,3.5,0.5,3.3333333333333335,17.0,-8.5,-17.0,11.52027778,79.63527778,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.26741768297976193,0.3708719098,0,0,0
Gollapally,vellore,2026-05-05 03:00,1777950000.0,8.0,4.0,1.0,1.0,0.5,4.333333333333333,17.5,4.0,1.0,13.03194444,78.86444444,0.437957461,0.021681234,6.0,18,0.0,0.0,0.19980539049666665,0.10620470161119047,0.15751829843999998,0,0,0
Vanapuram,tiruvannamalai,2026-05-05 03:00,1777950000.0,0.5,1.5,0.5,1.0,1.0,0.8333333333333334,6.0,-1.0,-2.0,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.04896800470619047,0.08627635912,0,0,0
Cheyyar Anicut,tiruvannamalai,2026-05-05 03:00,1777950000.0,0.5,1.5,4.0,3.0,1.0,2.0,10.5,-1.0,1.5,12.59388889,79.38722222,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.08623467137285715,0.12227635912000001,0,0,0
Thiruthuraipoondi_1,tiruvarur,2026-05-05 03:00,1777950000.0,0.5,38.5,17.0,0.5,0.5,18.666666666666668,58.0,-38.0,-59.5,10.538889,79.633056,3.5,1.2,2.0,3,0.0,0.0,0.11374999999999999,0.4691666666666667,0.604,0,0,1
Kiladayalam,viluppuram,2026-05-05 03:00,1777950000.0,1.5,1.5,0.5,0.5,0.5,1.1666666666666667,5.0,0.0,-1.0,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.10362287114999998,0.11193501634166665,0.14316382819999998,0,0,0
Gollapally,vellore,2026-05-05 03:30,1777951800.0,2.5,8.0,4.0,1.0,1.0,4.833333333333333,17.0,-5.5,-9.5,13.03194444,78.86444444,0.437957461,0.021681234,6.0,18,0.0,0.0,0.056888723829999994,0.10509041589690475,0.15351829843999998,0,0,0
Panchapatti,karur,2026-05-05 04:00,1777953600.0,125.5,9.0,21.5,10.0,8.0,52.0,205.0,116.5,129.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,1.0,1.0,1.0,1,1,1
Kiladayalam,viluppuram,2026-05-05 04:00,1777953600.0,0.5,1.5,1.5,0.5,0.5,1.1666666666666667,5.0,-1.0,-1.0,12.16722222,79.62055556,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.11193501634166665,0.14316382819999998,0,0,0
Vanapuram,tiruvannamalai,2026-05-05 04:00,1777953600.0,0.5,0.5,1.5,0.5,1.0,0.8333333333333334,5.0,0.0,1.0,12.10444444,79.01805556,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.05936800470619047,0.07827635912,0,0,0
Gollapally,vellore,2026-05-05 04:00,1777953600.0,2.5,2.5,8.0,4.0,1.0,4.333333333333333,19.0,0.0,5.5,13.03194444,78.86444444,0.437957461,0.021681234,6.0,18,0.0,0.0,0.056888723829999994,0.15300470161119048,0.16951829844,0,0,0
Vidur Anicut,viluppuram,2026-05-05 04:00,1777953600.0,0.5,1.5,1.0,0.5,0.5,1.0,8.0,-1.0,-1.5,12.07222222,79.585,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.10883977824642856,0.16716382819999998,0,0,0
Valathi,viluppuram,2026-05-05 05:00,1777957200.0,0.5,1.0,1.5,0.5,0.5,1.0,5.0,-0.5,0.0,12.34861111,79.38,2.579095705,0.250109562,6.0,25,0.0,0.0,0.08612287114999997,0.10883977824642856,0.14316382819999998,0,0,0
Elumalai_1,madurai,2026-05-05 05:00,1777957200.0,0.5,0.5,1.0,0.5,0.5,0.6666666666666666,3.5,0.0,0.5,9.863889,77.697778,1.012920862,0.009182441,7.0,21,0.0,0.0,0.03913762586,0.05303318255095238,0.06851683448000001,0,0,0
Panchapatti,karur,2026-05-05 05:00,1777957200.0,173.5,125.5,9.0,21.5,10.0,102.66666666666667,347.5,48.0,-68.5,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,1.0,1.0,1.0,1,1,1
Cheyyar Anicut,tiruvannamalai,2026-05-05 06:00,1777960800.0,0.5,0.5,1.5,4.0,3.0,0.8333333333333334,10.5,0.0,1.0,12.59388889,79.38722222,0.956908978,0.111931507,5.0,25,0.0,0.0,0.037457269339999995,0.05936800470619047,0.12227635912000001,0,0,0
Kothuvacheri,cuddalore,2026-05-05 06:00,1777960800.0,0.5,0.5,9.0,0.5,3.5,3.3333333333333335,14.5,0.0,8.5,11.52027778,79.63527778,5.871797745,0.689771711,4.0,30,0.0,0.0,0.18490393235000002,0.3558176829797619,0.35087190980000005,0,0,0
Panchapatti,karur,2026-05-05 06:00,1777960800.0,124.5,173.5,125.5,9.0,21.5,141.16666666666666,464.0,-49.0,-97.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,1.0,1.0,1.0,1,1,1
Panchapatti,karur,2026-05-05 07:00,1777964400.0,98.5,124.5,173.5,125.5,9.0,132.16666666666666,552.5,-26.0,23.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,1.0,1.0,1.0,1,1,1
Poondi Reservoir,tiruvallur,2026-05-05 08:00,1777968000.0,4.5,0.5,1.0,0.5,7.0,2.0,21.0,4.0,4.5,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,0.23041666666666666,0.20644285714285715,0.308,0,0,0
Panchapatti,karur,2026-05-05 08:00,1777968000.0,68.5,98.5,124.5,173.5,125.5,97.16666666666667,599.5,-30.0,-4.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,1.0,1.0,1.0,1,1,1
Poondi Reservoir,tiruvallur,2026-05-05 09:00,1777971600.0,3.5,4.5,0.5,1.0,0.5,2.8333333333333335,17.0,-1.0,-5.0,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,0.16624999999999998,0.17511904761904762,0.27599999999999997,0,0,0
Panchapatti,karur,2026-05-05 09:00,1777971600.0,49.5,68.5,98.5,124.5,173.5,72.16666666666667,640.0,-19.0,11.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,0.9179183559299999,1.0,1.0,1,1,1
Panchapatti,karur,2026-05-05 10:00,1777975200.0,54.5,49.5,68.5,98.5,124.5,57.5,569.0,5.0,24.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,1.0,1.0,1.0,1,1,1
Poondi Reservoir,tiruvallur,2026-05-05 10:00,1777975200.0,2.5,3.5,4.5,0.5,1.0,3.5,12.5,-1.0,0.0,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,0.14875,0.1875,0.24,0,0,0
Poondi Reservoir,tiruvallur,2026-05-05 11:00,1777978800.0,8.5,2.5,3.5,4.5,0.5,4.833333333333333,20.5,6.0,7.0,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,0.32375,0.28506190476190474,0.30399999999999994,0,0,0
Panchapatti,karur,2026-05-05 11:00,1777978800.0,95.5,54.5,49.5,68.5,98.5,66.5,491.0,41.0,36.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,1.0,1.0,1.0,1,1,1
Panchapatti,karur,2026-05-05 12:00,1777982400.0,104.0,95.5,54.5,49.5,68.5,84.66666666666667,470.5,8.5,-32.5,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,1.0,1.0,1.0,1,1,1
Poondi Reservoir,tiruvallur,2026-05-05 12:00,1777982400.0,7.0,8.5,2.5,3.5,4.5,6.0,26.5,-1.5,-7.5,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,0.22749999999999998,0.23392857142857143,0.352,0,0,0
Poondi Reservoir,tiruvallur,2026-05-05 13:00,1777986000.0,16.5,7.0,8.5,2.5,3.5,10.666666666666666,42.5,9.5,11.0,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,0.5045833333333333,0.4349952380952381,0.48,1,0,0
Elumalai_1,madurai,2026-05-05 13:00,1777986000.0,0.5,0.5,0.5,1.0,0.5,0.5,3.5,0.0,0.0,9.863889,77.697778,1.012920862,0.009182441,7.0,21,0.0,0.0,0.03913762586,0.04473794445571429,0.06851683448000001,0,0,0
Panchapatti,karur,2026-05-05 13:00,1777986000.0,677.5,104.0,95.5,54.5,49.5,292.3333333333333,1049.5,573.5,565.0,10.8294,78.306944,1.722278531,0.062914047,7.0,13,0.0,0.0,1.0,1.0,1.0,1,1,1
Ramanadhapuram -ARG,ramanathapuram,2026-05-05 14:00,1777989600.0,19.0,0.5,0.5,3.0,2.5,6.666666666666667,26.0,18.5,18.5,9.361944,78.818056,1.978467591,1.290662657,7.0,15,0.0,0.0,0.6076873610633333,0.3854558894945238,0.28713870364,1,0,0
Poondi Reservoir,tiruvallur,2026-05-05 14:00,1777989600.0,20.0,16.5,7.0,8.5,2.5,14.5,58.0,3.5,-6.0,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,0.4958333333333333,0.3917857142857143,0.604,0,0,1
Bavanisagar Dam,erode,2026-05-05 15:00,1777993200.0,7.0,0.5,2.0,20.5,0.5,3.1666666666666665,38.0,6.5,8.0,11.47333333,77.13027778,0.654316232,0.635350328,6.0,17,0.0,0.0,0.2179628202933333,0.16491059192952384,0.33017264928,0,0,0
Ramanadhapuram -ARG,ramanathapuram,2026-05-05 15:00,1777993200.0,8.0,19.0,0.5,0.5,3.0,9.166666666666666,33.5,-11.0,-29.5,9.361944,78.818056,1.978467591,1.290662657,7.0,15,0.0,0.0,0.19935402773,0.23948446092309522,0.34713870364,0,0,0
Ramanadhapuram -ARG,ramanathapuram,2026-05-05 16:00,1777996800.0,4.5,8.0,19.0,0.5,0.5,10.5,35.5,-3.5,7.5,9.361944,78.818056,1.978467591,1.290662657,7.0,15,0.0,0.0,0.13810402773,0.342246365685,0.36313870364,0,0,0
Thiruppur_1,tiruppur,2026-05-05 16:00,1777996800.0,0.5,2.0,5.0,8.5,0.5,2.5,17.0,-1.5,1.5,11.104722,77.343889,0.55127524,0.084088984,8.0,13,0.0,0.0,0.025288257199999997,0.08132320482857143,0.1580510096,0,0,0
Gudalore_1,nilgiris,2026-05-05 16:00,1777996800.0,1.0,2.0,17.0,2.0,3.0,6.666666666666667,25.5,-1.0,14.0,11.501389,76.491944,3.5,1.2,2.0,3,0.0,0.0,0.1225,0.3919095238095239,0.344,0,0,0
Mettur_1,salem,2026-05-05 16:00,1777996800.0,0.5,0.5,0.5,0.5,0.5,0.5,3.0,0.0,0.0,11.8075,77.800278,0.70281148,0.995995874,6.0,16,0.0,0.0,0.029834344399999997,0.03388411608571429,0.0521124592,0,0,0
Poondi Reservoir,tiruvallur,2026-05-05 16:00,1777996800.0,43.5,20.0,16.5,7.0,8.5,26.666666666666668,98.0,23.5,20.0,13.20833333,79.87583333,3.5,1.2,2.0,3,0.0,0.0,1.0,0.8257380952380954,0.9239999999999999,1,1,1
Karuppanadhi Dam,tenkasi,2026-05-05 16:00,1777996800.0,0.5,0.5,4.5,0.5,18.0,1.8333333333333333,44.0,0.0,4.0,9.13361111,77.31055556,0.407407146,0.050554592,11.0,7,0.0,0.0,0.02097221438,0.08990686915761906,0.36829628583999996,0,0,0
